leave_id,employee_id,leave_type,start_date,leave_days,leave_status
951797,12809,Earned,2025-10-15,5,Rejected
951798,12119,Casual,2025-01-07,5,Approved
951799,12791,Earned,2025-11-13,1,Approved
951800,10590,Earned,2025-04-07,2,Approved
951801,12183,Earned,2025-07-21,1,Approved
951802,14075,Casual,2025-10-20,1,Approved
951803,13812,Casual,2025-03-11,1,Approved
951804,14699,Casual,2025-12-01,3,Approved
951805,12419,Earned,2025-09-30,3,Approved
951806,14824,Earned,2025-07-19,1,Approved
951807,11700,Casual,2025-02-07,2,Approved
951808,10010,Earned,2025-03-14,1,Approved
951809,13381,Casual,2025-12-07,1,Approved
951810,10571,Unpaid,2025-12-29,2,Approved
951811,13306,Sick,2025-07-28,1,Approved
951812,14532,Casual,2025-12-04,1,Approved
951813,14226,Unpaid,2025-06-19,1,Approved
951814,14297,Unpaid,2025-12-10,2,Approved
951815,13516,Unpaid,2025-12-16,2,Approved
951816,12806,Casual,2025-04-10,2,Approved
951817,10282,Casual,2025-06-12,5,Approved
951818,13356,Sick,2025-11-27,4,Rejected
951819,12305,Casual,2025-10-06,1,Rejected
951820,10807,Sick,2025-04-09,1,Approved
951821,12987,Earned,2025-01-13,3,Approved
951822,13556,Casual,2025-09-20,2,Pending
951823,11151,Casual,2025-06-01,1,Approved
951824,12463,Sick,2025-01-27,1,Pending
951825,14388,Casual,2025-09-10,1,Pending
951826,12406,Earned,2025-10-05,3,Approved
951827,14967,Sick,2025-04-25,3,Rejected
951828,11288,Casual,2025-07-14,1,Approved
951829,10861,Casual,2025-09-07,2,Approved
951830,12429,Sick,2025-09-21,2,Approved
951831,13869,Earned,2025-06-30,1,Approved
951832,14674,Earned,2025-11-29,1,Pending
951833,12643,Earned,2025-02-26,2,Rejected
951834,12289,Casual,2025-03-16,1,Approved
951835,11912,Casual,2025-12-28,3,Approved
951836,10904,Earned,2025-07-11,3,Approved
951837,10839,Sick,2025-10-02,1,Pending
951838,13021,Sick,2025-01-10,2,Approved
951839,14158,Casual,2025-12-20,3,Rejected
951840,13138,Casual,2025-11-08,3,Approved
951841,11259,Earned,2025-12-03,1,Approved
951842,13238,Earned,2025-07-12,1,Approved
951843,10416,Earned,2025-11-23,2,Approved
951844,11451,Earned,2025-09-02,3,Approved
951845,12892,Earned,2025-03-16,1,Approved
951846,12812,Sick,2025-08-13,1,Approved
951847,12450,Earned,2025-06-02,1,Approved
951848,12451,Casual,2025-03-10,4,Approved
951849,12595,Sick,2025-09-03,1,Approved
951850,14520,Casual,2025-04-12,2,Approved
951851,10788,Casual,2025-12-27,3,Approved
951852,10508,Unpaid,2025-08-13,1,Rejected
951853,14443,Sick,2025-07-30,3,Approved
951854,13646,Earned,2025-09-25,2,Approved
951855,12402,Sick,2025-02-02,2,Rejected
951856,12277,Casual,2025-09-01,3,Approved
951857,10204,Earned,2025-06-07,3,Approved
951858,14720,Earned,2025-02-20,2,Approved
951859,10612,Sick,2025-06-22,1,Approved
951860,14711,Casual,2025-06-07,2,Rejected
951861,11785,Unpaid,2025-09-29,2,Approved
951862,14122,Earned,2025-12-31,4,Pending
951863,13857,Earned,2025-12-07,3,Approved
951864,13511,Unpaid,2025-05-17,2,Rejected
951865,13422,Earned,2025-03-23,1,Approved
951866,13785,Sick,2025-05-07,4,Approved
951867,14149,Casual,2025-06-09,2,Approved
951868,10212,Sick,2025-02-01,1,Approved
951869,11841,Sick,2025-07-07,1,Approved
951870,13841,Casual,2025-05-01,1,Approved
951871,12492,Earned,2025-08-20,1,Approved
951872,14249,Sick,2025-06-13,1,Approved
951873,12219,Sick,2025-11-22,1,Pending
951874,10113,Earned,2025-11-19,1,Approved
951875,11151,Sick,2025-12-06,2,Pending
951876,13355,Earned,2025-05-13,2,Approved
951877,12048,Casual,2025-02-17,1,Approved
951878,10915,Casual,2025-11-09,4,Rejected
951879,10233,Casual,2025-07-08,4,Approved
951880,10346,Sick,2025-12-25,1,Approved
951881,12576,Earned,2025-03-05,2,Approved
951882,10076,Earned,2025-05-19,1,Pending
951883,10815,Sick,2025-09-30,1,Approved
951884,11055,Earned,2025-05-28,2,Approved
951885,13551,Sick,2025-08-24,3,Approved
951886,14933,Casual,2025-08-10,3,Approved
951887,13794,Earned,2025-05-24,3,Rejected
951888,13557,Casual,2025-11-09,3,Approved
951889,11766,Casual,2025-05-12,2,Approved
951890,12293,Earned,2025-07-31,1,Approved
951891,14851,Earned,2025-12-28,1,Approved
951892,14638,Sick,2025-02-04,3,Approved
951893,11561,Sick,2025-06-15,1,Approved
951894,10829,Casual,2025-05-29,2,Approved
951895,14172,Unpaid,2025-08-01,1,Pending
951896,12394,Unpaid,2025-05-22,1,Approved
951897,12583,Earned,2025-11-26,1,Pending
951898,14400,Earned,2025-10-13,2,Approved
951899,12102,Earned,2025-06-26,1,Approved
951900,10567,Casual,2025-12-31,3,Approved
951901,13002,Earned,2025-05-03,1,Approved
951902,13603,Earned,2025-08-02,1,Rejected
951903,10326,Unpaid,2025-03-11,4,Approved
951904,13295,Casual,2025-06-19,1,Pending
951905,13095,Sick,2025-10-06,3,Rejected
951906,12268,Casual,2025-08-27,3,Approved
951907,14643,Casual,2025-10-03,1,Approved
951908,14755,Casual,2025-09-30,3,Pending
951909,10998,Casual,2025-05-08,1,Approved
951910,12927,Casual,2025-03-18,1,Approved
951911,14194,Earned,2025-10-26,3,Approved
951912,14854,Sick,2025-09-08,3,Approved
951913,12803,Earned,2025-08-18,5,Rejected
951914,11347,Casual,2025-08-28,3,Approved
951915,13891,Earned,2025-08-31,2,Approved
951916,14794,Sick,2025-12-21,4,Approved
951917,12732,Earned,2025-08-14,3,Approved
951918,12030,Sick,2025-08-02,1,Rejected
951919,11254,Casual,2025-12-18,3,Approved
951920,12341,Unpaid,2025-09-29,1,Approved
951921,12182,Casual,2025-10-15,2,Approved
951922,13810,Sick,2025-10-27,1,Approved
951923,11820,Earned,2025-06-13,2,Approved
951924,10279,Earned,2025-05-15,2,Approved
951925,14797,Unpaid,2025-11-17,4,Approved
951926,12815,Earned,2025-06-25,1,Approved
951927,13369,Unpaid,2025-06-26,1,Pending
951928,12090,Earned,2025-06-16,2,Approved
951929,10909,Earned,2025-05-04,2,Approved
951930,13611,Earned,2025-12-06,2,Pending
951931,12890,Earned,2025-04-12,2,Approved
951932,11612,Sick,2025-04-20,4,Approved
951933,10811,Unpaid,2025-08-09,2,Approved
951934,14920,Sick,2025-05-18,1,Approved
951935,10561,Casual,2025-07-19,1,Approved
951936,10376,Earned,2025-08-23,2,Approved
951937,14885,Sick,2025-03-04,4,Approved
951938,14561,Casual,2025-08-09,2,Approved
951939,14418,Casual,2025-10-23,1,Approved
951940,12374,Earned,2025-10-22,5,Pending
951941,12338,Sick,2025-12-30,1,Approved
951942,11368,Casual,2025-02-07,4,Approved
951943,14951,Unpaid,2025-08-25,1,Approved
951944,12837,Casual,2025-11-20,2,Pending
951945,14306,Earned,2025-12-24,1,Approved
951946,12266,Earned,2025-09-29,3,Approved
951947,11745,Unpaid,2025-05-07,1,Pending
951948,12472,Earned,2025-01-04,2,Approved
951949,10371,Earned,2025-01-13,1,Approved
951950,13890,Earned,2025-04-28,1,Approved
951951,13511,Earned,2025-10-05,1,Approved
951952,11140,Earned,2025-12-28,2,Approved
951953,12516,Casual,2025-09-15,2,Rejected
951954,12429,Earned,2025-10-08,2,Approved
951955,13380,Sick,2025-11-22,3,Approved
951956,12940,Earned,2025-11-11,1,Pending
951957,10475,Unpaid,2025-03-26,1,Approved
951958,11806,Casual,2025-05-28,2,Approved
951959,10035,Earned,2025-11-08,1,Approved
951960,12767,Unpaid,2025-05-21,2,Pending
951961,11087,Sick,2025-03-28,1,Approved
951962,12548,Casual,2025-05-12,1,Approved
951963,14575,Unpaid,2025-03-04,1,Approved
951964,14184,Sick,2025-06-22,1,Rejected
951965,13895,Sick,2025-05-14,4,Approved
951966,13490,Casual,2025-09-04,3,Approved
951967,11751,Casual,2025-03-01,1,Approved
951968,13398,Earned,2025-10-12,1,Approved
951969,10110,Casual,2025-08-02,2,Approved
951970,12091,Sick,2025-02-03,2,Approved
951971,11752,Casual,2025-08-29,1,Approved
951972,14244,Casual,2025-04-26,3,Approved
951973,13586,Sick,2025-04-27,3,Approved
951974,13238,Earned,2025-01-25,1,Approved
951975,12651,Casual,2025-07-11,1,Approved
951976,13721,Earned,2025-04-11,1,Approved
951977,11812,Earned,2025-05-28,1,Approved
951978,13116,Sick,2025-10-20,4,Approved
951979,10039,Casual,2025-08-04,1,Approved
951980,13324,Sick,2025-07-30,5,Approved
951981,14857,Earned,2025-07-05,1,Approved
951982,14246,Casual,2025-10-22,3,Approved
951983,12874,Earned,2025-07-31,1,Rejected
951984,14271,Casual,2025-12-20,1,Approved
951985,10567,Casual,2025-06-01,1,Approved
951986,11629,Earned,2025-11-13,2,Approved
951987,10153,Earned,2025-03-12,2,Approved
951988,10442,Earned,2025-03-05,1,Approved
951989,12280,Sick,2025-10-09,1,Approved
951990,13448,Sick,2025-06-04,4,Approved
951991,14251,Earned,2025-11-13,1,Pending
951992,12713,Casual,2025-06-17,1,Approved
951993,13340,Earned,2025-09-01,3,Approved
951994,14181,Casual,2025-05-07,1,Approved
951995,12355,Sick,2025-04-11,2,Approved
951996,14907,Earned,2025-06-29,1,Approved
951997,14895,Sick,2025-07-30,1,Approved
951998,11450,Sick,2025-12-05,3,Approved
951999,14432,Sick,2025-11-20,1,Approved
952000,11748,Casual,2025-05-14,1,Approved
952001,14163,Unpaid,2025-10-28,2,Approved
952002,10584,Sick,2025-06-05,4,Approved
952003,11470,Sick,2025-12-19,2,Approved
952004,11004,Earned,2025-11-12,2,Approved
952005,12899,Unpaid,2025-05-16,1,Pending
952006,11434,Earned,2025-01-01,1,Approved
952007,12479,Earned,2025-01-09,1,Approved
952008,14827,Sick,2025-03-23,1,Approved
952009,13791,Sick,2025-01-16,1,Approved
952010,12239,Casual,2025-06-01,2,Rejected
952011,13744,Earned,2025-01-19,2,Approved
952012,10100,Sick,2025-08-30,1,Approved
952013,10982,Unpaid,2025-03-24,1,Approved
952014,10838,Unpaid,2025-10-05,5,Approved
952015,12716,Casual,2025-05-11,2,Approved
952016,13525,Earned,2025-06-11,1,Pending
952017,13152,Sick,2025-04-22,3,Approved
952018,10435,Earned,2025-06-30,2,Approved
952019,12470,Earned,2025-05-22,1,Approved
952020,10059,Earned,2025-07-23,3,Pending
952021,14167,Casual,2025-04-02,3,Approved
952022,11298,Unpaid,2025-03-10,3,Approved
952023,14143,Earned,2025-08-17,1,Approved
952024,11348,Casual,2025-04-10,2,Approved
952025,12785,Casual,2025-06-09,1,Approved
952026,10892,Sick,2025-12-07,4,Pending
952027,11422,Earned,2025-10-23,1,Rejected
952028,12441,Earned,2025-10-23,4,Pending
952029,14187,Sick,2025-02-23,5,Approved
952030,13448,Earned,2025-04-21,5,Approved
952031,11609,Sick,2025-06-27,4,Pending
952032,12261,Earned,2025-06-02,1,Approved
952033,14310,Unpaid,2025-05-11,3,Rejected
952034,14149,Earned,2025-01-26,2,Pending
952035,13399,Sick,2025-06-17,3,Approved
952036,10067,Sick,2025-07-12,4,Approved
952037,10252,Sick,2025-05-26,2,Approved
952038,12580,Casual,2025-07-08,3,Approved
952039,12273,Sick,2025-04-18,1,Approved
952040,12856,Earned,2025-10-17,3,Approved
952041,14476,Casual,2025-01-11,1,Approved
952042,14860,Casual,2025-03-31,1,Approved
952043,13354,Casual,2025-01-15,2,Approved
952044,11981,Earned,2025-01-24,2,Approved
952045,13535,Unpaid,2025-08-08,1,Pending
952046,10869,Earned,2025-02-08,1,Pending
952047,12320,Casual,2025-02-11,1,Approved
952048,12185,Unpaid,2025-10-30,1,Approved
952049,12847,Earned,2025-03-12,1,Approved
952050,14070,Casual,2025-06-25,3,Approved
952051,11458,Sick,2025-11-29,3,Approved
952052,12550,Earned,2025-02-05,2,Approved
952053,12527,Earned,2025-07-30,1,Approved
952054,13951,Sick,2025-02-09,1,Rejected
952055,11516,Sick,2025-07-31,1,Rejected
952056,11932,Earned,2025-05-14,2,Approved
952057,10505,Unpaid,2025-02-08,1,Approved
952058,12437,Earned,2025-11-02,1,Approved
952059,14837,Earned,2025-03-12,2,Approved
952060,11305,Earned,2025-12-05,1,Approved
952061,13559,Casual,2025-05-09,2,Approved
952062,11770,Earned,2025-03-02,5,Rejected
952063,13944,Earned,2025-01-20,1,Approved
952064,11374,Earned,2025-04-05,2,Approved
952065,13743,Casual,2025-05-05,1,Approved
952066,12217,Earned,2025-05-25,2,Approved
952067,14062,Unpaid,2025-08-07,2,Approved
952068,14151,Sick,2025-05-05,2,Approved
952069,10510,Sick,2025-09-25,3,Rejected
952070,13138,Earned,2025-02-12,2,Approved
952071,12312,Earned,2025-04-20,1,Rejected
952072,10413,Casual,2025-07-25,1,Approved
952073,10982,Earned,2025-05-04,1,Approved
952074,13337,Earned,2025-10-28,3,Approved
952075,13955,Sick,2025-01-05,1,Approved
952076,12566,Earned,2025-05-29,2,Approved
952077,10076,Casual,2025-12-12,2,Approved
952078,12467,Sick,2025-07-23,2,Pending
952079,14365,Casual,2025-10-30,3,Approved
952080,11122,Casual,2025-08-02,3,Approved
952081,13864,Casual,2025-12-15,1,Approved
952082,13685,Sick,2025-06-08,1,Approved
952083,14817,Earned,2025-12-16,2,Approved
952084,14176,Earned,2025-05-09,4,Approved
952085,11653,Earned,2025-09-27,1,Rejected
952086,11057,Earned,2025-11-23,4,Approved
952087,14000,Unpaid,2025-04-19,3,Approved
952088,12612,Casual,2025-06-19,5,Approved
952089,12266,Casual,2025-10-03,1,Approved
952090,10099,Casual,2025-07-08,1,Approved
952091,13480,Sick,2025-10-19,3,Approved
952092,12879,Sick,2025-07-01,1,Pending
952093,10020,Earned,2025-11-18,5,Rejected
952094,11186,Casual,2025-07-24,1,Approved
952095,12181,Casual,2025-10-26,1,Pending
952096,11147,Earned,2025-06-27,2,Approved
952097,10012,Casual,2025-11-15,1,Rejected
952098,12147,Casual,2025-09-26,1,Approved
952099,11613,Sick,2025-06-04,4,Approved
952100,14942,Unpaid,2025-04-20,1,Approved
952101,13396,Unpaid,2025-04-10,2,Approved
952102,12618,Earned,2025-10-06,1,Rejected
952103,12009,Sick,2025-03-07,3,Approved
952104,12316,Casual,2025-08-31,1,Approved
952105,12386,Casual,2025-05-07,2,Approved
952106,10166,Earned,2025-05-26,2,Approved
952107,12194,Earned,2025-09-12,2,Rejected
952108,14276,Earned,2025-03-13,2,Approved
952109,14150,Casual,2025-08-29,1,Approved
952110,11932,Casual,2025-03-06,2,Pending
952111,12208,Sick,2025-08-04,1,Approved
952112,14178,Earned,2025-10-08,1,Approved
952113,13358,Casual,2025-03-18,2,Pending
952114,11177,Sick,2025-09-28,1,Approved
952115,12340,Earned,2025-10-26,1,Rejected
952116,14175,Earned,2025-05-03,2,Approved
952117,11504,Casual,2025-02-19,3,Approved
952118,14711,Sick,2025-03-13,1,Approved
952119,10373,Earned,2025-05-25,2,Pending
952120,12564,Earned,2025-02-08,1,Approved
952121,11595,Sick,2025-12-22,1,Approved
952122,11661,Sick,2025-05-02,2,Approved
952123,13229,Casual,2025-02-02,2,Approved
952124,10175,Casual,2025-10-18,1,Approved
952125,11186,Casual,2025-05-20,1,Rejected
952126,10160,Earned,2025-12-10,3,Approved
952127,14139,Sick,2025-08-26,1,Approved
952128,11885,Unpaid,2025-07-12,1,Approved
952129,13271,Earned,2025-05-24,1,Approved
952130,13732,Earned,2025-02-09,3,Pending
952131,14671,Earned,2025-06-18,2,Approved
952132,12274,Sick,2025-10-28,3,Approved
952133,10483,Earned,2025-01-26,1,Approved
952134,10050,Earned,2025-03-03,1,Approved
952135,11936,Earned,2025-11-19,2,Rejected
952136,13449,Casual,2025-10-08,2,Approved
952137,14713,Casual,2025-03-29,2,Approved
952138,12636,Unpaid,2025-11-13,4,Rejected
952139,13566,Earned,2025-10-05,1,Pending
952140,13932,Earned,2025-06-13,1,Pending
952141,13311,Unpaid,2025-10-11,1,Approved
952142,12300,Unpaid,2025-06-27,1,Approved
952143,13232,Earned,2025-08-03,1,Pending
952144,10123,Unpaid,2025-01-21,4,Approved
952145,12144,Earned,2025-02-22,1,Approved
952146,11111,Earned,2025-02-22,5,Approved
952147,14760,Casual,2025-06-07,3,Approved
952148,13896,Unpaid,2025-07-15,2,Approved
952149,10283,Earned,2025-08-14,2,Approved
952150,10619,Earned,2025-10-07,1,Approved
952151,10583,Sick,2025-08-26,3,Approved
952152,11527,Sick,2025-12-02,1,Approved
952153,11266,Casual,2025-09-30,2,Approved
952154,14833,Unpaid,2025-01-28,1,Approved
952155,12769,Casual,2025-06-17,1,Approved
952156,12315,Earned,2025-03-26,1,Pending
952157,13298,Casual,2025-01-30,1,Approved
952158,13032,Earned,2025-02-04,5,Approved
952159,12598,Unpaid,2025-12-03,1,Approved
952160,11075,Sick,2025-11-03,1,Approved
952161,14735,Sick,2025-04-28,2,Rejected
952162,14599,Casual,2025-10-04,1,Approved
952163,10403,Earned,2025-01-05,4,Pending
952164,13653,Earned,2025-07-07,4,Approved
952165,11015,Unpaid,2025-03-26,1,Approved
952166,10385,Sick,2025-11-20,2,Approved
952167,13143,Earned,2025-06-24,1,Approved
952168,13260,Casual,2025-09-20,2,Pending
952169,13532,Earned,2025-01-07,2,Approved
952170,13528,Casual,2025-12-28,1,Approved
952171,11107,Sick,2025-11-03,2,Pending
952172,12067,Casual,2025-10-31,2,Approved
952173,12771,Earned,2025-09-08,1,Approved
952174,13867,Unpaid,2025-05-02,2,Approved
952175,12481,Earned,2025-01-01,1,Pending
952176,12614,Sick,2025-11-14,2,Approved
952177,10330,Earned,2025-12-12,1,Approved
952178,10794,Earned,2025-12-08,2,Approved
952179,14104,Sick,2025-03-30,1,Approved
952180,10537,Casual,2025-12-18,1,Approved
952181,12171,Earned,2025-02-06,2,Approved
952182,14018,Earned,2025-03-04,5,Approved
952183,12563,Earned,2025-03-10,2,Approved
952184,11078,Earned,2025-01-30,1,Approved
952185,11767,Earned,2025-07-10,1,Approved
952186,13908,Casual,2025-06-20,2,Approved
952187,11532,Earned,2025-05-02,2,Approved
952188,10150,Earned,2025-03-07,2,Approved
952189,10168,Earned,2025-09-08,1,Approved
952190,12899,Casual,2025-06-25,2,Rejected
952191,10601,Sick,2025-07-27,2,Approved
952192,11910,Sick,2025-02-07,1,Approved
952193,11170,Earned,2025-10-30,2,Approved
952194,11267,Sick,2025-07-10,2,Approved
952195,14975,Unpaid,2025-05-02,1,Approved
952196,11212,Earned,2025-09-25,4,Approved
952197,12227,Sick,2025-11-11,3,Approved
952198,12560,Casual,2025-07-17,1,Approved
952199,14391,Casual,2025-12-20,1,Approved
952200,13675,Unpaid,2025-01-19,2,Approved
952201,12523,Sick,2025-03-12,1,Approved
952202,14456,Casual,2025-03-16,3,Approved
952203,11009,Casual,2025-09-27,1,Pending
952204,11385,Casual,2025-07-13,3,Approved
952205,10159,Sick,2025-10-04,1,Approved
952206,12015,Sick,2025-07-16,1,Approved
952207,12392,Sick,2025-03-28,4,Approved
952208,14457,Casual,2025-06-20,1,Approved
952209,10921,Unpaid,2025-05-05,2,Approved
952210,14823,Earned,2025-05-30,1,Rejected
952211,11292,Sick,2025-06-10,1,Approved
952212,10243,Sick,2025-12-06,1,Rejected
952213,12957,Sick,2025-04-20,1,Approved
952214,10592,Sick,2025-11-30,1,Approved
952215,10319,Earned,2025-09-01,1,Approved
952216,14740,Sick,2025-12-20,2,Rejected
952217,12369,Earned,2025-03-30,2,Approved
952218,10279,Sick,2025-04-06,2,Approved
952219,11473,Earned,2025-03-06,1,Approved
952220,14795,Casual,2025-05-27,2,Approved
952221,13221,Earned,2025-09-09,2,Approved
952222,11826,Earned,2025-11-25,2,Approved
952223,14327,Casual,2025-06-04,2,Approved
952224,13414,Sick,2025-08-28,4,Approved
952225,13769,Earned,2025-11-05,1,Approved
952226,10336,Earned,2025-12-26,1,Approved
952227,13602,Earned,2025-11-02,1,Approved
952228,14340,Sick,2025-08-28,2,Approved
952229,12749,Earned,2025-01-12,2,Approved
952230,12281,Casual,2025-08-11,3,Approved
952231,12654,Casual,2025-12-25,1,Approved
952232,13736,Sick,2025-09-09,2,Rejected
952233,11197,Casual,2025-12-17,2,Pending
952234,11319,Earned,2025-01-26,2,Approved
952235,13881,Earned,2025-04-16,3,Approved
952236,14633,Casual,2025-09-18,2,Approved
952237,13670,Sick,2025-10-15,3,Approved
952238,13287,Earned,2025-08-31,3,Pending
952239,13162,Casual,2025-08-18,1,Approved
952240,11234,Casual,2025-02-18,2,Approved
952241,14555,Earned,2025-04-30,1,Approved
952242,13108,Sick,2025-11-30,1,Approved
952243,11849,Casual,2025-09-16,4,Approved
952244,10636,Casual,2025-03-09,1,Approved
952245,11783,Casual,2025-05-17,4,Approved
952246,10231,Earned,2025-03-07,3,Pending
952247,10215,Sick,2025-09-14,5,Pending
952248,10171,Earned,2025-02-11,1,Approved
952249,10193,Sick,2025-04-20,1,Pending
952250,12947,Earned,2025-09-15,1,Approved
952251,13537,Earned,2025-12-19,4,Approved
952252,12577,Earned,2025-04-25,1,Approved
952253,14222,Casual,2025-03-18,1,Approved
952254,14327,Sick,2025-03-05,1,Approved
952255,12756,Earned,2025-05-02,2,Approved
952256,14101,Unpaid,2025-10-18,1,Approved
952257,10182,Earned,2025-01-26,2,Approved
952258,11337,Earned,2025-10-31,2,Approved
952259,13678,Casual,2025-03-15,2,Approved
952260,10906,Earned,2025-09-01,2,Pending
952261,13878,Casual,2025-07-13,5,Approved
952262,11667,Unpaid,2025-03-19,3,Rejected
952263,14361,Earned,2025-10-25,1,Pending
952264,11080,Unpaid,2025-10-09,1,Approved
952265,13657,Earned,2025-03-24,1,Approved
952266,14707,Earned,2025-05-04,1,Approved
952267,14707,Unpaid,2025-04-14,1,Pending
952268,12565,Sick,2025-02-03,1,Approved
952269,14104,Earned,2025-11-15,2,Approved
952270,13089,Casual,2025-06-29,1,Approved
952271,10102,Earned,2025-06-01,1,Approved
952272,11976,Earned,2025-12-23,3,Pending
952273,13129,Casual,2025-02-11,4,Approved
952274,11107,Casual,2025-04-23,1,Approved
952275,11293,Casual,2025-08-14,2,Approved
952276,10933,Earned,2025-09-25,1,Approved
952277,12350,Casual,2025-01-26,2,Approved
952278,12979,Unpaid,2025-03-14,1,Approved
952279,14476,Earned,2025-09-22,2,Approved
952280,10452,Earned,2025-11-07,3,Approved
952281,13801,Sick,2025-04-29,1,Approved
952282,12137,Sick,2025-11-16,3,Approved
952283,13761,Casual,2025-11-23,2,Approved
952284,13229,Earned,2025-08-30,3,Approved
952285,12185,Earned,2025-04-17,1,Approved
952286,10150,Unpaid,2025-02-28,2,Approved
952287,10987,Casual,2025-02-24,1,Approved
952288,11557,Sick,2025-05-15,2,Approved
952289,14784,Earned,2025-03-27,1,Approved
952290,14445,Earned,2025-05-28,1,Approved
952291,10389,Casual,2025-07-15,2,Pending
952292,12703,Casual,2025-10-21,3,Approved
952293,14421,Casual,2025-05-02,1,Approved
952294,11867,Casual,2025-01-10,2,Approved
952295,12620,Sick,2025-03-30,1,Approved
952296,10393,Casual,2025-06-30,1,Approved
952297,14027,Sick,2025-07-25,1,Approved
952298,10847,Casual,2025-10-03,2,Approved
952299,14149,Sick,2025-10-02,2,Approved
952300,13691,Sick,2025-08-11,2,Approved
952301,14391,Earned,2025-11-01,1,Approved
952302,13116,Sick,2025-11-12,1,Approved
952303,11766,Earned,2025-03-22,1,Rejected
952304,13490,Sick,2025-09-19,2,Approved
952305,12525,Casual,2025-12-31,2,Rejected
952306,11163,Earned,2025-01-13,2,Approved
952307,13734,Casual,2025-05-24,2,Approved
952308,11420,Earned,2025-07-04,4,Approved
952309,14136,Unpaid,2025-10-02,4,Approved
952310,10018,Casual,2025-08-05,2,Approved
952311,13337,Earned,2025-02-01,2,Approved
952312,11297,Sick,2025-11-12,1,Pending
952313,11045,Casual,2025-08-24,1,Rejected
952314,10031,Earned,2025-12-02,1,Approved
952315,10845,Casual,2025-10-12,1,Approved
952316,12924,Earned,2025-03-29,1,Pending
952317,10845,Earned,2025-06-16,1,Approved
952318,14690,Sick,2025-10-15,1,Approved
952319,12486,Earned,2025-05-24,3,Approved
952320,13869,Earned,2025-06-29,2,Approved
952321,14954,Earned,2025-03-26,3,Approved
952322,13589,Earned,2025-03-16,1,Rejected
952323,13962,Unpaid,2025-05-24,1,Approved
952324,11314,Earned,2025-09-09,1,Approved
952325,10505,Earned,2025-01-04,3,Pending
952326,10794,Unpaid,2025-03-14,2,Rejected
952327,11987,Earned,2025-11-14,1,Approved
952328,11755,Sick,2025-12-28,5,Pending
952329,13285,Earned,2025-03-11,1,Approved
952330,14157,Sick,2025-09-18,1,Approved
952331,13291,Casual,2025-05-28,2,Approved
952332,13707,Casual,2025-06-28,2,Pending
952333,11024,Casual,2025-09-11,2,Rejected
952334,10283,Sick,2025-08-06,3,Approved
952335,10838,Earned,2025-07-20,1,Rejected
952336,12726,Unpaid,2025-12-22,4,Approved
952337,14826,Earned,2025-10-05,2,Approved
952338,14051,Casual,2025-02-19,1,Approved
952339,10538,Earned,2025-02-05,2,Pending
952340,14392,Casual,2025-10-31,1,Approved
952341,11829,Sick,2025-10-30,2,Approved
952342,13885,Earned,2025-05-02,2,Approved
952343,13612,Casual,2025-03-18,1,Approved
952344,10844,Sick,2025-01-24,2,Approved
952345,14731,Earned,2025-07-15,2,Approved
952346,13342,Earned,2025-02-15,4,Approved
952347,10197,Sick,2025-08-24,4,Approved
952348,12078,Sick,2025-02-18,1,Approved
952349,12014,Casual,2025-05-15,2,Rejected
952350,11167,Earned,2025-10-25,5,Approved
952351,11081,Casual,2025-07-03,1,Approved
952352,12761,Casual,2025-07-12,1,Approved
952353,11096,Sick,2025-06-13,1,Approved
952354,10537,Unpaid,2025-05-25,2,Approved
952355,13367,Casual,2025-11-15,3,Rejected
952356,11374,Earned,2025-12-28,2,Rejected
952357,14376,Casual,2025-09-02,3,Approved
952358,13410,Unpaid,2025-12-05,1,Approved
952359,13257,Earned,2025-12-28,2,Approved
952360,14258,Sick,2025-05-09,3,Approved
952361,14818,Earned,2025-06-06,1,Approved
952362,13658,Earned,2025-05-04,2,Approved
952363,12997,Unpaid,2025-03-24,4,Approved
952364,11308,Casual,2025-08-12,1,Approved
952365,11695,Sick,2025-11-16,1,Approved
952366,13558,Casual,2025-07-18,2,Approved
952367,14331,Earned,2025-06-26,3,Approved
952368,14969,Sick,2025-10-30,5,Approved
952369,12152,Casual,2025-10-14,1,Approved
952370,14417,Earned,2025-08-11,2,Rejected
952371,11076,Sick,2025-01-21,2,Rejected
952372,13645,Earned,2025-07-06,1,Approved
952373,13114,Casual,2025-10-25,1,Approved
952374,11205,Earned,2025-08-07,2,Approved
952375,14079,Unpaid,2025-08-05,1,Approved
952376,12438,Sick,2025-09-01,2,Approved
952377,10259,Earned,2025-04-29,2,Approved
952378,14450,Casual,2025-12-10,2,Approved
952379,13616,Unpaid,2025-03-22,5,Pending
952380,10375,Casual,2025-08-22,1,Pending
952381,11843,Earned,2025-04-13,1,Approved
952382,11096,Earned,2025-02-10,1,Approved
952383,12486,Sick,2025-05-09,1,Approved
952384,12879,Casual,2025-11-10,1,Approved
952385,12972,Sick,2025-10-06,3,Approved
952386,13171,Unpaid,2025-02-25,1,Approved
952387,13909,Earned,2025-03-13,1,Pending
952388,12306,Casual,2025-10-14,2,Rejected
952389,10267,Casual,2025-03-25,4,Approved
952390,10535,Casual,2025-02-20,3,Approved
952391,10550,Sick,2025-06-07,1,Approved
952392,14552,Earned,2025-05-09,1,Approved
952393,14415,Unpaid,2025-03-23,1,Approved
952394,14734,Casual,2025-03-07,1,Approved
952395,10968,Casual,2025-10-15,2,Approved
