salary_id,employee_id,job_id,effective_from,effective_to,annual_salary_inr,annual_bonus_target_inr
505918,13949,108,2019-10-17,2025-12-31,58600.0,8200.0
505919,13950,109,2024-09-11,2025-09-10,95200.0,5900.0
505920,13950,109,2025-09-11,2025-12-31,92500.0,5200.0
505921,13951,115,2025-10-16,2025-12-31,78800.0,8500.0
505922,13952,113,2023-09-30,2025-12-31,108000.0,14900.0
505923,13953,112,2017-07-01,2025-12-31,59800.0,3000.0
505924,13954,108,2021-10-26,2024-04-28,52400.0,6000.0
505925,13954,108,2024-04-29,2025-12-31,62800.0,5900.0
505926,13955,106,2018-01-08,2025-12-31,86100.0,5200.0
505927,13956,111,2020-06-20,2023-10-14,105500.0,9600.0
505928,13956,111,2023-10-15,2025-12-31,99500.0,7900.0
505929,13957,115,2016-10-26,2022-04-29,87700.0,4800.0
505930,13957,115,2022-04-30,2025-12-31,99000.0,14000.0
505931,13958,114,2022-02-01,2025-12-31,47100.0,2800.0
505932,13959,103,2022-07-14,2024-08-11,61100.0,8200.0
505933,13959,103,2024-08-12,2025-12-31,84800.0,6800.0
505934,13960,108,2017-08-10,2025-12-31,50200.0,4400.0
505935,13961,109,2022-08-15,2024-08-24,102700.0,6600.0
505936,13961,109,2024-08-25,2025-12-31,95400.0,6700.0
505937,13962,117,2017-09-23,2022-09-09,99000.0,6800.0
505938,13962,117,2022-09-10,2025-12-31,103200.0,12200.0
505939,13963,111,2023-12-28,2025-03-12,103300.0,13100.0
505940,13963,111,2025-03-13,2025-12-31,96500.0,6100.0
505941,13964,107,2024-04-07,2025-12-31,128900.0,11400.0
505942,13965,102,2023-01-11,2025-12-31,78400.0,7500.0
505943,13966,108,2020-08-23,2025-12-31,57900.0,8000.0
505944,13967,104,2025-09-21,2026-09-20,121500.0,6500.0
505945,13967,104,2026-09-21,2025-12-31,116100.0,5900.0
505946,13968,112,2021-04-25,2024-02-15,58400.0,2900.0
505947,13968,112,2024-02-16,2025-12-31,61000.0,5600.0
505948,13969,113,2024-12-31,2025-12-30,102300.0,12200.0
505949,13969,113,2025-12-31,2025-12-31,113700.0,14400.0
505950,13970,109,2020-02-19,2023-08-26,107900.0,6200.0
505951,13970,109,2023-08-27,2025-12-31,109000.0,16000.0
505952,13971,108,2022-03-02,2024-06-18,49900.0,5400.0
505953,13971,108,2024-06-19,2025-12-31,62600.0,5200.0
505954,13972,115,2017-03-26,2025-12-31,77000.0,10600.0
505955,13973,105,2025-10-31,2026-10-30,87400.0,7500.0
505956,13973,105,2026-10-31,2025-12-31,88900.0,7600.0
505957,13974,106,2021-10-15,2024-04-24,86700.0,10900.0
505958,13974,106,2024-04-25,2025-12-31,86300.0,6800.0
505959,13975,115,2020-10-09,2025-12-31,90800.0,8700.0
505960,13976,113,2017-05-06,2025-12-31,94200.0,6100.0
505961,13977,112,2019-09-21,2023-06-27,57800.0,7300.0
505962,13977,112,2023-06-28,2025-12-31,66300.0,3400.0
505963,13978,105,2023-06-26,2024-12-28,79700.0,9400.0
505964,13978,105,2024-12-29,2025-12-31,87000.0,9300.0
505965,13979,104,2018-05-15,2025-12-31,119200.0,9200.0
505966,13980,102,2024-03-12,2025-04-11,83400.0,9200.0
505967,13980,102,2025-04-12,2025-12-31,87100.0,5700.0
505968,13981,107,2021-05-26,2025-12-31,128400.0,12800.0
505969,13982,113,2021-08-08,2024-03-28,99900.0,8200.0
505970,13982,113,2024-03-29,2025-12-31,108100.0,11100.0
505971,13983,106,2024-01-21,2025-12-31,74600.0,8000.0
505972,13984,112,2016-06-07,2022-03-04,54000.0,3000.0
505973,13984,112,2022-03-05,2025-12-31,63700.0,4400.0
505974,13985,105,2021-05-23,2024-02-26,83300.0,8100.0
505975,13985,105,2024-02-27,2025-12-31,90200.0,6700.0
505976,13986,106,2021-07-14,2024-03-18,70000.0,5200.0
505977,13986,106,2024-03-19,2025-12-31,94000.0,12600.0
505978,13987,116,2021-11-08,2025-12-31,54900.0,7200.0
505979,13988,105,2023-07-06,2025-01-01,85400.0,5300.0
505980,13988,105,2025-01-02,2025-12-31,100100.0,10200.0
505981,13989,106,2023-11-30,2025-12-31,85800.0,8300.0
505982,13990,105,2022-05-02,2024-07-13,74200.0,7600.0
505983,13990,105,2024-07-14,2025-12-31,97700.0,7200.0
505984,13991,103,2019-02-22,2025-12-31,77500.0,6100.0
505985,13992,109,2021-03-30,2025-12-31,83600.0,9700.0
505986,13993,105,2024-07-20,2025-12-31,92000.0,7400.0
505987,13994,110,2024-02-20,2025-12-31,55700.0,6500.0
505988,13995,113,2018-05-02,2022-12-06,100600.0,12400.0
505989,13995,113,2022-12-07,2025-12-31,120700.0,7500.0
505990,13996,109,2019-11-15,2023-07-19,102500.0,9300.0
505991,13996,109,2023-07-20,2025-12-31,109700.0,6900.0
505992,13997,101,2025-04-29,2025-12-31,46600.0,5100.0
505993,13998,111,2018-07-07,2025-12-31,102600.0,13600.0
505994,13999,101,2020-05-14,2023-09-29,47400.0,4500.0
505995,13999,101,2023-09-30,2025-12-31,46800.0,6500.0
505996,14000,110,2017-01-22,2025-12-31,50900.0,6500.0
505997,14001,110,2020-04-29,2025-12-31,55700.0,3400.0
505998,14002,105,2024-09-19,2025-12-31,77300.0,5600.0
505999,14003,113,2020-09-08,2023-11-15,90800.0,11200.0
506000,14003,113,2023-11-16,2025-12-31,111700.0,8200.0
506001,14004,115,2018-04-14,2022-11-29,73900.0,6800.0
506002,14004,115,2022-11-30,2025-12-31,88000.0,5700.0
506003,14005,112,2024-10-23,2025-12-31,60300.0,3700.0
506004,14006,105,2021-05-17,2024-02-24,90100.0,12300.0
506005,14006,105,2024-02-25,2025-12-31,82700.0,11600.0
506006,14007,108,2022-03-07,2024-06-20,54900.0,2900.0
506007,14007,108,2024-06-21,2025-12-31,64900.0,5500.0
506008,14008,115,2019-06-26,2025-12-31,75800.0,6200.0
506009,14009,107,2020-11-06,2025-12-31,149100.0,22200.0
506010,14010,113,2025-01-23,2025-12-31,106500.0,15600.0
506011,14011,101,2023-07-10,2025-01-02,40600.0,2200.0
506012,14011,101,2025-01-03,2025-12-31,49000.0,7100.0
506013,14012,102,2020-02-29,2025-12-31,91400.0,12100.0
506014,14013,113,2025-05-18,2025-12-31,102600.0,14300.0
506015,14014,112,2020-03-22,2023-09-08,55200.0,4800.0
506016,14014,112,2023-09-09,2025-12-31,57900.0,4100.0
506017,14015,113,2017-03-20,2025-12-31,96200.0,9900.0
506018,14016,115,2019-01-20,2023-03-21,92800.0,10300.0
506019,14016,115,2023-03-22,2025-12-31,79000.0,6100.0
506020,14017,103,2021-01-06,2025-12-31,77500.0,8100.0
506021,14018,107,2017-03-21,2025-12-31,146600.0,17700.0
506022,14019,114,2020-06-18,2025-12-31,42200.0,6200.0
506023,14020,103,2023-04-20,2025-12-31,71500.0,4200.0
506024,14021,110,2021-11-01,2025-12-31,54500.0,5100.0
506025,14022,108,2024-12-04,2025-12-31,51500.0,7600.0
506026,14023,104,2025-07-25,2026-07-24,100300.0,5300.0
506027,14023,104,2026-07-25,2025-12-31,131200.0,13700.0
506028,14024,105,2021-04-29,2024-02-16,82200.0,11600.0
506029,14024,105,2024-02-17,2025-12-31,104300.0,5800.0
506030,14025,108,2021-01-29,2024-01-11,46100.0,6300.0
506031,14025,108,2024-01-12,2025-12-31,51700.0,3100.0
506032,14026,114,2016-03-05,2022-01-25,47100.0,5600.0
506033,14026,114,2022-01-26,2025-12-31,48100.0,6200.0
506034,14027,111,2025-05-25,2025-12-31,99300.0,5700.0
506035,14028,110,2022-12-30,2025-12-31,54300.0,5800.0
506036,14029,108,2017-09-17,2022-09-06,49000.0,7200.0
506037,14029,108,2022-09-07,2025-12-31,61500.0,7300.0
506038,14030,107,2021-06-02,2025-12-31,119500.0,6000.0
506039,14031,104,2017-04-16,2022-07-07,109700.0,14400.0
506040,14031,104,2022-07-08,2025-12-31,112100.0,8700.0
506041,14032,107,2020-05-02,2023-09-25,129000.0,9800.0
506042,14032,107,2023-09-26,2025-12-31,136600.0,10300.0
506043,14033,101,2025-07-01,2026-06-30,42400.0,4400.0
506044,14033,101,2026-07-01,2025-12-31,48200.0,2700.0
506045,14034,105,2025-04-21,2026-04-20,92600.0,5600.0
506046,14034,105,2026-04-21,2025-12-31,104200.0,8400.0
506047,14035,109,2021-03-21,2024-02-01,89200.0,5100.0
506048,14035,109,2024-02-02,2025-12-31,106800.0,8700.0
506049,14036,107,2023-12-06,2025-12-31,140600.0,13600.0
506050,14037,102,2020-02-07,2025-12-31,92700.0,7100.0
506051,14038,108,2023-12-25,2025-03-10,51300.0,3100.0
506052,14038,108,2025-03-11,2025-12-31,55400.0,5800.0
506053,14039,109,2021-07-06,2025-12-31,85800.0,4400.0
506054,14040,101,2023-09-05,2025-01-25,39100.0,3500.0
506055,14040,101,2025-01-26,2025-12-31,47500.0,3500.0
506056,14041,117,2022-08-20,2024-08-26,92800.0,5400.0
506057,14041,117,2024-08-27,2025-12-31,97000.0,8800.0
506058,14042,103,2019-05-29,2023-05-12,75100.0,8800.0
506059,14042,103,2023-05-13,2025-12-31,73500.0,4800.0
506060,14043,114,2019-08-17,2023-06-13,38100.0,2500.0
506061,14043,114,2023-06-14,2025-12-31,45700.0,3400.0
506062,14044,101,2018-03-03,2025-12-31,49900.0,5900.0
506063,14045,115,2023-12-27,2025-12-31,77300.0,9000.0
506064,14046,102,2018-11-06,2023-02-19,101100.0,11800.0
506065,14046,102,2023-02-20,2025-12-31,94300.0,12000.0
506066,14047,112,2016-07-20,2022-03-21,53300.0,7400.0
506067,14047,112,2022-03-22,2025-12-31,56800.0,6600.0
506068,14048,105,2020-09-10,2023-11-16,82400.0,10300.0
506069,14048,105,2023-11-17,2025-12-31,103400.0,6900.0
506070,14049,113,2017-09-26,2022-09-10,97200.0,10800.0
506071,14049,113,2022-09-11,2025-12-31,106400.0,13900.0
506072,14050,105,2021-12-25,2025-12-31,82700.0,4500.0
506073,14051,102,2024-05-01,2025-05-01,89800.0,12800.0
506074,14051,102,2025-05-02,2025-12-31,100900.0,10400.0
506075,14052,113,2024-12-06,2025-12-31,88600.0,5700.0
506076,14053,102,2023-03-21,2024-11-19,101900.0,14000.0
506077,14053,102,2024-11-20,2025-12-31,103800.0,9300.0
506078,14054,115,2021-01-18,2025-12-31,78400.0,9200.0
506079,14055,102,2019-08-12,2023-06-11,81100.0,5800.0
506080,14055,102,2023-06-12,2025-12-31,102000.0,12200.0
506081,14056,108,2022-05-20,2024-07-20,57300.0,7600.0
506082,14056,108,2024-07-21,2025-12-31,61700.0,7300.0
506083,14057,113,2017-11-09,2022-09-28,108300.0,8300.0
506084,14057,113,2022-09-29,2025-12-31,98300.0,11200.0
506085,14058,106,2017-03-25,2022-06-28,88600.0,8500.0
506086,14058,106,2022-06-29,2025-12-31,79700.0,11600.0
506087,14059,107,2021-11-03,2025-12-31,133100.0,11800.0
506088,14060,113,2016-05-07,2025-12-31,92000.0,4700.0
506089,14061,113,2025-09-25,2026-09-24,108500.0,8400.0
506090,14061,113,2026-09-25,2025-12-31,100700.0,12500.0
506091,14062,114,2024-04-01,2025-12-31,41700.0,5600.0
506092,14063,105,2022-12-10,2024-10-09,81800.0,7400.0
506093,14063,105,2024-10-10,2025-12-31,88700.0,6400.0
506094,14064,109,2017-03-27,2022-06-29,83300.0,10000.0
506095,14064,109,2022-06-30,2025-12-31,110000.0,10500.0
506096,14065,107,2025-08-19,2026-08-18,130200.0,18700.0
506097,14065,107,2026-08-19,2025-12-31,149700.0,18400.0
506098,14066,106,2021-07-12,2024-03-17,71000.0,4100.0
506099,14066,106,2024-03-18,2025-12-31,86800.0,10600.0
506100,14067,112,2019-08-06,2025-12-31,58300.0,8200.0
506101,14068,106,2017-07-21,2022-08-14,87000.0,10100.0
506102,14068,106,2022-08-15,2025-12-31,80000.0,9500.0
506103,14069,108,2025-07-26,2025-12-31,51000.0,3800.0
506104,14070,105,2024-08-11,2025-08-10,79000.0,4600.0
506105,14070,105,2025-08-11,2025-12-31,101800.0,11100.0
506106,14071,113,2025-04-21,2026-04-20,96100.0,13100.0
506107,14071,113,2026-04-21,2025-12-31,102200.0,9000.0
506108,14072,115,2024-02-09,2025-12-31,76100.0,8800.0
506109,14073,110,2024-05-31,2025-05-30,50900.0,6600.0
506110,14073,110,2025-05-31,2025-12-31,63300.0,8400.0
506111,14074,109,2018-01-06,2022-10-21,88500.0,8100.0
506112,14074,109,2022-10-22,2025-12-31,111000.0,11200.0
506113,14075,112,2019-09-25,2025-12-31,48500.0,3700.0
506114,14076,110,2025-02-05,2026-02-04,54200.0,5200.0
506115,14076,110,2026-02-05,2025-12-31,48800.0,6200.0
506116,14077,101,2019-12-14,2023-07-31,41700.0,2800.0
506117,14077,101,2023-08-01,2025-12-31,54700.0,7900.0
506118,14078,103,2017-02-10,2022-06-11,64000.0,7300.0
506119,14078,103,2022-06-12,2025-12-31,79200.0,7300.0
506120,14079,102,2019-06-24,2025-12-31,94900.0,13800.0
506121,14080,109,2019-11-29,2025-12-31,85600.0,10400.0
506122,14081,113,2017-08-04,2022-08-20,97600.0,10000.0
506123,14081,113,2022-08-21,2025-12-31,115200.0,5900.0
506124,14082,106,2022-03-22,2025-12-31,82900.0,4400.0
506125,14083,106,2017-10-03,2022-09-13,69800.0,8800.0
506126,14083,106,2022-09-14,2025-12-31,79800.0,4400.0
506127,14084,115,2017-05-25,2022-07-22,84000.0,8400.0
506128,14084,115,2022-07-23,2025-12-31,84900.0,12300.0
506129,14085,112,2024-01-10,2025-12-31,52400.0,5100.0
506130,14086,111,2016-06-12,2025-12-31,99600.0,9200.0
506131,14087,107,2022-02-14,2025-12-31,129400.0,16300.0
506132,14088,103,2017-03-23,2025-12-31,74900.0,4100.0
506133,14089,101,2022-05-21,2025-12-31,48300.0,6400.0
506134,14090,104,2017-02-19,2022-06-14,104300.0,15400.0
506135,14090,104,2022-06-15,2025-12-31,137000.0,10000.0
506136,14091,105,2020-08-31,2023-11-12,77100.0,5900.0
506137,14091,105,2023-11-13,2025-12-31,85500.0,5000.0
506138,14092,109,2025-03-04,2025-12-31,88900.0,13300.0
506139,14093,101,2022-11-20,2025-12-31,42900.0,6100.0
506140,14094,104,2022-08-22,2025-12-31,100300.0,10000.0
506141,14095,106,2021-03-06,2024-01-26,85100.0,10200.0
506142,14095,106,2024-01-27,2025-12-31,84500.0,8200.0
506143,14096,111,2017-11-19,2025-12-31,91400.0,5600.0
506144,14097,110,2024-01-24,2025-12-31,53200.0,5200.0
506145,14098,109,2022-08-21,2025-12-31,88200.0,9100.0
506146,14099,106,2019-06-19,2025-12-31,80200.0,7900.0
506147,14100,105,2021-02-06,2024-01-15,90700.0,11400.0
506148,14100,105,2024-01-16,2025-12-31,99400.0,7400.0
506149,14101,104,2020-05-16,2025-12-31,119500.0,12700.0
506150,14102,106,2023-03-17,2025-12-31,86900.0,5900.0
506151,14103,115,2020-10-14,2023-11-30,84900.0,6700.0
506152,14103,115,2023-12-01,2025-12-31,101600.0,7100.0
506153,14104,117,2022-02-24,2024-06-16,107900.0,7400.0
506154,14104,117,2024-06-17,2025-12-31,103500.0,8400.0
506155,14105,111,2020-10-20,2025-12-31,88500.0,5900.0
506156,14106,114,2021-05-29,2025-12-31,40400.0,5000.0
506157,14107,111,2024-02-10,2025-03-29,85400.0,11100.0
506158,14107,111,2025-03-30,2025-12-31,90600.0,7500.0
506159,14108,101,2019-01-20,2025-12-31,44700.0,5300.0
506160,14109,117,2024-07-18,2025-07-17,101700.0,6800.0
506161,14109,117,2025-07-18,2025-12-31,113500.0,12100.0
506162,14110,103,2016-08-11,2025-12-31,63700.0,5700.0
506163,14111,110,2023-03-04,2025-12-31,56400.0,4100.0
506164,14112,105,2017-05-08,2025-12-31,76000.0,7000.0
506165,14113,106,2020-03-12,2025-12-31,88800.0,7100.0
506166,14114,111,2019-04-02,2023-04-19,84600.0,8300.0
506167,14114,111,2023-04-20,2025-12-31,91600.0,7800.0
506168,14115,108,2025-04-09,2026-04-08,49600.0,6900.0
506169,14115,108,2026-04-09,2025-12-31,57500.0,3300.0
506170,14116,106,2023-02-01,2025-12-31,89100.0,8600.0
506171,14117,107,2025-07-23,2025-12-31,147200.0,13500.0
506172,14118,107,2020-12-01,2025-12-31,130400.0,19100.0
506173,14119,117,2024-02-03,2025-12-31,105100.0,10600.0
506174,14120,112,2017-07-27,2025-12-31,53500.0,7600.0
506175,14121,109,2022-01-09,2025-12-31,83300.0,4300.0
506176,14122,107,2018-12-05,2025-12-31,119000.0,14500.0
506177,14123,112,2021-03-14,2024-01-29,55700.0,3800.0
506178,14123,112,2024-01-30,2025-12-31,56600.0,5300.0
506179,14124,104,2024-06-11,2025-12-31,101200.0,7900.0
506180,14125,107,2021-07-20,2024-03-20,145200.0,16700.0
506181,14125,107,2024-03-21,2025-12-31,144500.0,20900.0
506182,14126,105,2023-07-22,2025-12-31,94500.0,10400.0
506183,14127,114,2025-01-15,2026-01-14,44400.0,3100.0
506184,14127,114,2026-01-15,2025-12-31,44700.0,4500.0
506185,14128,103,2016-02-19,2022-01-19,60200.0,5000.0
506186,14128,103,2022-01-20,2025-12-31,82300.0,4200.0
506187,14129,103,2021-12-04,2024-05-14,74500.0,6000.0
506188,14129,103,2024-05-15,2025-12-31,84600.0,7400.0
506189,14130,109,2024-09-19,2025-12-31,89300.0,5000.0
506190,14131,107,2019-03-19,2025-12-31,147500.0,17800.0
506191,14132,108,2016-11-13,2025-12-31,46100.0,5800.0
506192,14133,108,2025-01-28,2026-01-27,52300.0,5400.0
506193,14133,108,2026-01-28,2025-12-31,54800.0,6600.0
506194,14134,108,2016-11-16,2022-05-07,53800.0,3400.0
506195,14134,108,2022-05-08,2025-12-31,61000.0,4200.0
506196,14135,104,2022-06-16,2024-07-31,97300.0,6000.0
506197,14135,104,2024-08-01,2025-12-31,113800.0,8200.0
506198,14136,103,2025-12-17,2026-12-16,60800.0,8700.0
506199,14136,103,2026-12-17,2025-12-31,68200.0,8200.0
506200,14137,113,2020-06-28,2025-12-31,98900.0,6000.0
506201,14138,115,2019-01-16,2023-03-20,88800.0,8600.0
506202,14138,115,2023-03-21,2025-12-31,89900.0,9400.0
506203,14139,105,2025-01-16,2026-01-15,91700.0,11500.0
506204,14139,105,2026-01-16,2025-12-31,88800.0,11700.0
506205,14140,103,2023-01-04,2025-12-31,71200.0,9700.0
506206,14141,102,2016-07-09,2022-03-16,96200.0,10900.0
506207,14141,102,2022-03-17,2025-12-31,97200.0,12500.0
506208,14142,111,2017-09-04,2022-09-01,95300.0,5200.0
506209,14142,111,2022-09-02,2025-12-31,93300.0,10300.0
506210,14143,113,2019-01-16,2023-03-20,91400.0,13300.0
506211,14143,113,2023-03-21,2025-12-31,103500.0,11000.0
506212,14144,105,2017-03-17,2025-12-31,75000.0,8800.0
506213,14145,111,2023-12-30,2025-12-31,90400.0,5100.0
506214,14146,112,2025-10-18,2026-10-17,60700.0,4100.0
506215,14146,112,2026-10-18,2025-12-31,56100.0,4000.0
506216,14147,115,2017-07-24,2025-12-31,87000.0,12000.0
506217,14148,102,2020-11-14,2025-12-31,100300.0,9900.0
506218,14149,105,2019-04-05,2023-04-20,92200.0,7700.0
506219,14149,105,2023-04-21,2025-12-31,81500.0,6800.0
506220,14150,101,2025-05-17,2025-12-31,40100.0,5200.0
506221,14151,115,2021-12-26,2025-12-31,74000.0,4400.0
506222,14152,112,2019-07-11,2023-05-29,53000.0,5500.0
506223,14152,112,2023-05-30,2025-12-31,60400.0,8200.0
506224,14153,108,2020-08-27,2023-11-10,55800.0,5900.0
506225,14153,108,2023-11-11,2025-12-31,61900.0,5200.0
506226,14154,104,2024-06-12,2025-06-11,97400.0,6000.0
506227,14154,104,2025-06-12,2025-12-31,118400.0,11600.0
506228,14155,105,2023-05-06,2024-12-07,92100.0,13300.0
506229,14155,105,2024-12-08,2025-12-31,95700.0,5300.0
506230,14156,107,2025-07-29,2025-12-31,122600.0,15100.0
506231,14157,109,2025-08-15,2026-08-14,84100.0,6500.0
506232,14157,109,2026-08-15,2025-12-31,102900.0,12700.0
506233,14158,106,2018-12-07,2023-03-04,75000.0,4400.0
506234,14158,106,2023-03-05,2025-12-31,90100.0,8800.0
506235,14159,101,2022-01-29,2025-12-31,47300.0,6000.0
506236,14160,112,2021-02-01,2024-01-13,51700.0,5200.0
506237,14160,112,2024-01-14,2025-12-31,52800.0,7200.0
506238,14161,107,2022-03-05,2025-12-31,117000.0,15800.0
506239,14162,109,2018-11-12,2023-02-22,85700.0,4800.0
506240,14162,109,2023-02-23,2025-12-31,104400.0,13400.0
506241,14163,104,2024-10-13,2025-10-12,119300.0,8200.0
506242,14163,104,2025-10-13,2025-12-31,138300.0,18700.0
506243,14164,112,2017-03-23,2025-12-31,56500.0,4200.0
506244,14165,108,2025-04-16,2026-04-15,52400.0,4700.0
506245,14165,108,2026-04-16,2025-12-31,61000.0,4100.0
506246,14166,114,2024-12-23,2025-12-31,44600.0,3600.0
506247,14167,109,2020-01-21,2025-12-31,93700.0,6200.0
506248,14168,117,2023-06-07,2024-12-20,89800.0,5900.0
506249,14168,117,2024-12-21,2025-12-31,106700.0,15500.0
506250,14169,114,2021-04-06,2025-12-31,40400.0,5500.0
506251,14170,108,2024-03-22,2025-12-31,50100.0,7000.0
506252,14171,114,2018-08-11,2025-12-31,45700.0,4100.0
506253,14172,107,2022-12-02,2025-12-31,127700.0,19100.0
506254,14173,106,2021-05-30,2024-02-29,87800.0,5000.0
506255,14173,106,2024-03-01,2025-12-31,76900.0,11100.0
506256,14174,101,2019-03-11,2025-12-31,42900.0,6300.0
506257,14175,108,2023-10-12,2025-12-31,58600.0,6400.0
506258,14176,113,2019-07-27,2025-12-31,105500.0,15200.0
506259,14177,112,2024-08-11,2025-08-10,55600.0,7600.0
506260,14177,112,2025-08-11,2025-12-31,61900.0,8100.0
506261,14178,103,2017-10-22,2025-12-31,74400.0,6100.0
506262,14179,108,2022-06-21,2024-08-02,49800.0,5800.0
506263,14179,108,2024-08-03,2025-12-31,50800.0,3500.0
506264,14180,103,2025-07-18,2026-07-17,75700.0,4200.0
506265,14180,103,2026-07-18,2025-12-31,66800.0,7000.0
506266,14181,110,2023-12-02,2025-03-01,47400.0,3200.0
506267,14181,110,2025-03-02,2025-12-31,57200.0,3200.0
506268,14182,103,2019-11-29,2025-12-31,62000.0,9000.0
506269,14183,115,2017-01-27,2025-12-31,89800.0,6000.0
506270,14184,105,2017-02-06,2025-12-31,91900.0,9700.0
506271,14185,106,2022-04-25,2025-12-31,72300.0,6600.0
506272,14186,114,2025-10-20,2026-10-19,47700.0,5700.0
506273,14186,114,2026-10-20,2025-12-31,41100.0,4000.0
506274,14187,108,2016-04-27,2025-12-31,47300.0,5500.0
506275,14188,101,2020-07-20,2023-10-26,43400.0,4900.0
506276,14188,101,2023-10-27,2025-12-31,47200.0,4200.0
506277,14189,108,2023-12-20,2025-12-31,50300.0,5800.0
506278,14190,104,2019-02-18,2025-12-31,101100.0,5500.0
506279,14191,117,2019-07-27,2025-12-31,96700.0,12800.0
506280,14192,109,2025-07-05,2026-07-04,103800.0,6200.0
506281,14192,109,2026-07-05,2025-12-31,115600.0,15300.0
506282,14193,107,2016-03-18,2025-12-31,136300.0,11500.0
506283,14194,109,2024-12-03,2025-12-02,94300.0,10900.0
506284,14194,109,2025-12-03,2025-12-31,118800.0,15600.0
506285,14195,101,2022-05-17,2024-07-19,47400.0,2900.0
506286,14195,101,2024-07-20,2025-12-31,47900.0,4400.0
506287,14196,113,2020-03-02,2025-12-31,94700.0,5500.0
506288,14197,114,2016-06-28,2022-03-12,44600.0,3500.0
506289,14197,114,2022-03-13,2025-12-31,51200.0,5000.0
506290,14198,115,2016-03-27,2022-02-03,88300.0,8100.0
506291,14198,115,2022-02-04,2025-12-31,96700.0,11700.0
506292,14199,106,2019-09-07,2025-12-31,87000.0,11700.0
506293,14200,105,2021-06-02,2025-12-31,95000.0,4900.0
506294,14201,102,2017-11-27,2025-12-31,81700.0,5800.0
506295,14202,111,2016-10-03,2025-12-31,90800.0,8400.0
506296,14203,108,2019-03-01,2023-04-06,49100.0,3000.0
506297,14203,108,2023-04-07,2025-12-31,53600.0,5700.0
506298,14204,109,2024-01-21,2025-12-31,101400.0,8800.0
506299,14205,115,2022-01-16,2025-12-31,78900.0,4800.0
506300,14206,104,2020-04-03,2025-12-31,112500.0,16600.0
506301,14207,102,2016-07-26,2022-03-23,96200.0,5900.0
506302,14207,102,2022-03-24,2025-12-31,108400.0,7300.0
506303,14208,101,2018-03-06,2022-11-13,39800.0,4200.0
506304,14208,101,2022-11-14,2025-12-31,46300.0,6800.0
506305,14209,105,2022-02-26,2025-12-31,91600.0,12000.0
506306,14210,102,2016-11-28,2025-12-31,98800.0,14100.0
506307,14211,108,2022-05-10,2025-12-31,50200.0,3600.0
506308,14212,107,2020-11-11,2025-12-31,119300.0,8500.0
506309,14213,106,2023-01-10,2025-12-31,82600.0,9500.0
506310,14214,113,2023-05-14,2025-12-31,101800.0,9500.0
506311,14215,107,2024-09-09,2025-09-08,126800.0,9900.0
506312,14215,107,2025-09-09,2025-12-31,127800.0,9700.0
506313,14216,111,2018-10-01,2025-12-31,98900.0,11100.0
506314,14217,106,2019-08-18,2025-12-31,74500.0,8000.0
506315,14218,109,2021-05-20,2024-02-25,105300.0,10000.0
506316,14218,109,2024-02-26,2025-12-31,96000.0,7100.0
506317,14219,115,2021-03-06,2025-12-31,74100.0,10600.0
506318,14220,101,2023-10-21,2025-02-12,41600.0,3500.0
506319,14220,101,2025-02-13,2025-12-31,47800.0,5000.0
506320,14221,108,2021-07-20,2025-12-31,52300.0,4900.0
506321,14222,114,2020-09-01,2023-11-12,41100.0,4000.0
506322,14222,114,2023-11-13,2025-12-31,47800.0,3000.0
506323,14223,108,2016-04-11,2025-12-31,55500.0,4400.0
506324,14224,106,2020-09-29,2023-11-24,88900.0,4600.0
506325,14224,106,2023-11-25,2025-12-31,94600.0,9600.0
506326,14225,106,2023-12-25,2025-12-31,83400.0,8000.0
506327,14226,111,2019-04-07,2023-04-21,103400.0,12800.0
506328,14226,111,2023-04-22,2025-12-31,104200.0,9900.0
506329,14227,114,2017-02-16,2022-06-13,46000.0,2400.0
506330,14227,114,2022-06-14,2025-12-31,51100.0,2800.0
506331,14228,101,2019-07-22,2025-12-31,42600.0,5000.0
506332,14229,101,2016-08-27,2022-04-05,45200.0,6100.0
506333,14229,101,2022-04-06,2025-12-31,48900.0,2900.0
506334,14230,106,2016-01-04,2022-01-01,82000.0,4700.0
506335,14230,106,2022-01-02,2025-12-31,77500.0,7200.0
506336,14231,106,2019-09-03,2023-06-20,73300.0,7200.0
506337,14231,106,2023-06-21,2025-12-31,82400.0,5900.0
506338,14232,106,2025-06-26,2025-12-31,75100.0,4400.0
506339,14233,107,2016-08-29,2025-12-31,135500.0,9600.0
506340,14234,105,2017-10-30,2025-12-31,95000.0,13800.0
506341,14235,103,2025-03-07,2025-12-31,61600.0,5900.0
506342,14236,115,2021-02-08,2024-01-15,80800.0,11400.0
506343,14236,115,2024-01-16,2025-12-31,90200.0,9500.0
506344,14237,103,2016-11-08,2022-05-04,60100.0,9000.0
506345,14237,103,2022-05-05,2025-12-31,72600.0,5700.0
506346,14238,107,2024-04-06,2025-12-31,141100.0,10600.0
506347,14239,105,2018-05-02,2025-12-31,81100.0,8000.0
506348,14240,115,2025-11-03,2026-11-02,82900.0,4500.0
506349,14240,115,2026-11-03,2025-12-31,99100.0,11200.0
506350,14241,113,2018-12-27,2025-12-31,100100.0,6800.0
506351,14242,113,2018-12-12,2023-03-06,101800.0,8900.0
506352,14242,113,2023-03-07,2025-12-31,108800.0,7200.0
506353,14243,103,2018-12-01,2025-12-31,76400.0,6200.0
